timestamp,service,cpu_percent,mem_used_bytes,mem_limit_bytes,mem_percent,net_rx_bytes,net_tx_bytes,blk_read_bytes,blk_write_bytes,pids
1778960123267325510,bench_django,0.04,132854579,2147483648,6.19,75900000,419000000,0,0,9
1778960123267325510,bench_pgbouncer,0.39,2400190,33651068764,0.01,639000000,620000000,0,8190,1
1778960123267325510,bench_postgres,4.14,77563166,4294967296,1.81,333000000,318000000,532000,1600000000,9
1778960126677851300,bench_apache,6.29,168401305,2147483648,7.84,133000000,804000000,0,38800000,29
1778960126677851300,bench_nginx,0.02,192413696,2147483648,8.96,69500000,425000000,0,12300,19
1778960126677851300,bench_django,0.04,132854579,2147483648,6.19,75900000,419000000,0,0,9
1778960126677851300,bench_pgbouncer,0.54,2395996,33651068764,0.01,639000000,621000000,0,8190,1
1778960126677851300,bench_postgres,4.15,78076968,4294967296,1.82,333000000,318000000,532000,1600000000,9
1778960130073097387,bench_apache,6.88,168715878,2147483648,7.86,133000000,804000000,0,38800000,29
1778960130073097387,bench_nginx,0.02,192413696,2147483648,8.96,69500000,425000000,0,12300,19
1778960130073097387,bench_django,0.04,132854579,2147483648,6.19,75900000,419000000,0,0,9
1778960130073097387,bench_pgbouncer,0.50,2294284,33651068764,0.01,639000000,621000000,0,8190,1
1778960130073097387,bench_postgres,0.81,78014054,4294967296,1.82,333000000,318000000,532000,1600000000,9
1778960133465318935,bench_apache,5.74,168296448,2147483648,7.84,133000000,805000000,0,38800000,29
1778960133465318935,bench_nginx,0.02,192413696,2147483648,8.96,69500000,425000000,0,12300,19
1778960133465318935,bench_django,0.03,132854579,2147483648,6.19,75900000,419000000,0,0,9
1778960133465318935,bench_pgbouncer,0.36,2355101,33651068764,0.01,639000000,621000000,0,8190,1
1778960133465318935,bench_postgres,0.67,77783367,4294967296,1.81,333000000,318000000,532000,1600000000,9
1778960136902442143,bench_apache,8.27,166304153,2147483648,7.75,133000000,805000000,0,38800000,28
1778960136902442143,bench_nginx,0.02,192413696,2147483648,8.96,69500000,425000000,0,12300,19
1778960136902442143,bench_django,0.04,133064294,2147483648,6.20,75900000,419000000,0,0,9
1778960136902442143,bench_pgbouncer,0.65,2350907,33651068764,0.01,639000000,621000000,0,8190,1
1778960136902442143,bench_postgres,4.52,78108426,4294967296,1.82,333000000,318000000,532000,1600000000,9
1778960140309881458,bench_apache,7.27,166409011,2147483648,7.75,134000000,805000000,0,38800000,28
1778960140309881458,bench_nginx,0.02,192413696,2147483648,8.96,69500000,425000000,0,12300,19
1778960140309881458,bench_django,0.04,133064294,2147483648,6.20,75900000,419000000,0,0,9
1778960140309881458,bench_pgbouncer,0.50,2408579,33651068764,0.01,639000000,621000000,0,8190,1
1778960140309881458,bench_postgres,1.33,77783367,4294967296,1.81,333000000,318000000,532000,1600000000,9
1778960143697507092,bench_apache,6.19,166933299,2147483648,7.78,134000000,805000000,0,38900000,28
1778960143697507092,bench_nginx,0.02,192413696,2147483648,8.96,69500000,425000000,0,12300,19
1778960143697507092,bench_django,0.04,132854579,2147483648,6.19,75900000,419000000,0,0,9
1778960143697507092,bench_pgbouncer,0.41,2584739,33651068764,0.01,640000000,621000000,0,8190,1
1778960143697507092,bench_postgres,0.73,78192312,4294967296,1.82,333000000,318000000,532000,1600000000,9
1778960147088840036,bench_apache,5.43,166618726,2147483648,7.76,134000000,806000000,0,38900000,28
1778960147088840036,bench_nginx,0.02,192413696,2147483648,8.96,69500000,425000000,0,12300,19
1778960147088840036,bench_django,0.03,132854579,2147483648,6.19,75900000,419000000,0,0,9
1778960147088840036,bench_pgbouncer,0.36,2531262,33651068764,0.01,640000000,621000000,0,8190,1
1778960147088840036,bench_postgres,4.43,78433484,4294967296,1.83,333000000,318000000,532000,1600000000,9
1778960150490733861,bench_apache,6.06,166513868,2147483648,7.75,134000000,806000000,0,38900000,28
1778960150490733861,bench_nginx,0.02,192413696,2147483648,8.96,69500000,425000000,0,12300,19
1778960150490733861,bench_django,0.04,132854579,2147483648,6.19,75900000,419000000,0,0,9
1778960150490733861,bench_pgbouncer,0.40,2449473,33651068764,0.01,640000000,621000000,0,8190,1
1778960150490733861,bench_postgres,0.82,77930168,4294967296,1.81,333000000,318000000,532000,1600000000,9
1778960153868277924,bench_apache,6.48,166618726,2147483648,7.76,134000000,806000000,0,38900000,28
1778960153868277924,bench_nginx,0.02,192413696,2147483648,8.96,69500000,425000000,0,12300,19
1778960153868277924,bench_django,0.03,132854579,2147483648,6.19,75900000,419000000,0,0,9
1778960153868277924,bench_pgbouncer,0.48,2572156,33651068764,0.01,640000000,621000000,0,8190,1
1778960153868277924,bench_postgres,0.89,77594624,4294967296,1.81,333000000,318000000,532000,1600000000,9
1778960157307882640,bench_apache,5.86,166723584,2147483648,7.77,134000000,806000000,0,38900000,28
1778960157307882640,bench_nginx,0.02,192413696,2147483648,8.96,69500000,425000000,0,12300,19
1778960157307882640,bench_django,0.05,132854579,2147483648,6.19,75900000,419000000,0,0,9
1778960157307882640,bench_pgbouncer,0.40,2511339,33651068764,0.01,640000000,621000000,0,8190,1
1778960157307882640,bench_postgres,0.66,78097940,4294967296,1.82,333000000,318000000,532000,1600000000,9
1778960160719101943,bench_apache,7.91,166618726,2147483648,7.76,134000000,807000000,0,38900000,28
1778960160719101943,bench_nginx,0.01,192413696,2147483648,8.96,69500000,425000000,0,12300,19
1778960160719101943,bench_django,0.06,132854579,2147483648,6.19,75900000,419000000,0,0,9
1778960160719101943,bench_pgbouncer,0.56,2290089,33651068764,0.01,640000000,621000000,0,8190,1
1778960160719101943,bench_postgres,1.27,77856768,4294967296,1.81,333000000,318000000,532000,1600000000,9
1778960164110756469,bench_apache,11.12,168925593,2147483648,7.87,134000000,807000000,0,38900000,29
1778960164110756469,bench_nginx,0.02,192413696,2147483648,8.96,69500000,425000000,0,12300,19
1778960164110756469,bench_django,0.03,132854579,2147483648,6.19,75900000,419000000,0,0,9
1778960164110756469,bench_pgbouncer,0.56,2240806,33651068764,0.01,640000000,621000000,0,8190,1
1778960164110756469,bench_postgres,1.23,78328627,4294967296,1.82,333000000,318000000,532000,1600000000,9
1778960167510801292,bench_apache,6.50,168401305,2147483648,7.84,134000000,807000000,0,38900000,29
1778960167510801292,bench_nginx,0.02,192413696,2147483648,8.96,69500000,425000000,0,12300,19
1778960167510801292,bench_django,0.03,132959436,2147483648,6.19,75900000,419000000,0,0,9
1778960167510801292,bench_pgbouncer,0.49,2273312,33651068764,0.01,640000000,621000000,0,8190,1
1778960167510801292,bench_postgres,4.65,78810972,4294967296,1.83,333000000,318000000,532000,1600000000,9
1778960170901781859,bench_apache,6.67,168401305,2147483648,7.84,134000000,808000000,0,38900000,29
1778960170901781859,bench_nginx,0.02,192413696,2147483648,8.96,69500000,425000000,0,12300,19
1778960170901781859,bench_django,0.04,132854579,2147483648,6.19,75900000,419000000,0,0,9
1778960170901781859,bench_pgbouncer,0.41,2142240,33651068764,0.01,640000000,621000000,0,8190,1
1778960170901781859,bench_postgres,0.87,78370570,4294967296,1.82,333000000,318000000,532000,1600000000,9
1778960174298972377,bench_apache,7.87,166723584,2147483648,7.76,134000000,808000000,0,38900000,28
1778960174298972377,bench_nginx,0.02,192413696,2147483648,8.96,69500000,425000000,0,12300,19
1778960174298972377,bench_django,0.04,132959436,2147483648,6.19,75900000,419000000,0,0,9
1778960174298972377,bench_pgbouncer,0.60,2150629,33651068764,0.01,640000000,622000000,0,8190,1
1778960174298972377,bench_postgres,1.04,77951139,4294967296,1.82,333000000,318000000,532000,1600000000,9
1778960177686838548,bench_apache,6.19,166933299,2147483648,7.77,134000000,808000000,0,38900000,28
1778960177686838548,bench_nginx,0.02,192413696,2147483648,8.96,69500000,425000000,0,12300,19
1778960177686838548,bench_django,0.04,132959436,2147483648,6.19,75900000,419000000,0,0,9
1778960177686838548,bench_pgbouncer,0.36,2183135,33651068764,0.01,640000000,622000000,0,8190,1
1778960177686838548,bench_postgres,4.75,78213283,4294967296,1.82,334000000,318000000,532000,1600000000,9
1778960181074944773,bench_apache,7.94,166304153,2147483648,7.75,134000000,808000000,0,38900000,28
1778960181074944773,bench_nginx,0.02,192413696,2147483648,8.96,69500000,425000000,0,12300,19
1778960181074944773,bench_django,0.04,132959436,2147483648,6.19,75900000,419000000,0,0,9
1778960181074944773,bench_pgbouncer,0.55,2178940,33651068764,0.01,640000000,622000000,0,8190,1
1778960181074944773,bench_postgres,0.89,77877739,4294967296,1.81,334000000,318000000,532000,1610000000,9
1778960184513507491,bench_apache,5.88,166513868,2147483648,7.75,134000000,809000000,0,38900000,28
1778960184513507491,bench_nginx,0.01,192623411,2147483648,8.97,69500000,425000000,0,12300,19
1778960184513507491,bench_django,0.03,132959436,2147483648,6.19,76000000,419000000,0,0,9
1778960184513507491,bench_pgbouncer,0.30,2338324,33651068764,0.01,640000000,622000000,0,8190,1
1778960184513507491,bench_postgres,0.65,77573652,4294967296,1.81,334000000,318000000,532000,1610000000,9
1778960187918270013,bench_apache,7.54,166618726,2147483648,7.76,134000000,809000000,0,38900000,28
1778960187918270013,bench_nginx,0.02,192413696,2147483648,8.96,69500000,425000000,0,12300,19
1778960187918270013,bench_django,0.03,133169152,2147483648,6.20,76000000,419000000,0,0,9
1778960187918270013,bench_pgbouncer,0.54,2285895,33651068764,0.01,640000000,622000000,0,8190,1
1778960187918270013,bench_postgres,0.74,77856768,4294967296,1.81,334000000,319000000,532000,1610000000,9
1778960191316361348,bench_apache,5.67,166723584,2147483648,7.77,134000000,809000000,0,38900000,28
1778960191316361348,bench_nginx,0.02,192413696,2147483648,8.96,69500000,425000000,0,12300,19
1778960191316361348,bench_django,0.03,133169152,2147483648,6.20,76000000,419000000,0,0,9
1778960191316361348,bench_pgbouncer,0.39,2522873,33651068764,0.01,641000000,622000000,0,8190,1
1778960191316361348,bench_postgres,0.86,78139883,4294967296,1.82,334000000,319000000,532000,1610000000,9
1778960194707493039,bench_apache,7.37,166723584,2147483648,7.76,134000000,810000000,0,38900000,28
1778960194707493039,bench_nginx,0.01,192413696,2147483648,8.96,69500000,425000000,0,12300,19
1778960194707493039,bench_django,0.04,133169152,2147483648,6.20,76000000,419000000,0,0,9
1778960194707493039,bench_pgbouncer,0.48,2113929,33651068764,0.01,641000000,622000000,0,8190,1
1778960194707493039,bench_postgres,0.77,77741424,4294967296,1.81,334000000,319000000,532000,1610000000,9
1778960198116157429,bench_apache,7.81,166513868,2147483648,7.75,134000000,810000000,0,38900000,28
1778960198116157429,bench_nginx,0.02,192413696,2147483648,8.96,69500000,425000000,0,12300,19
1778960198116157429,bench_django,0.04,133064294,2147483648,6.19,76000000,419000000,0,0,9
1778960198116157429,bench_pgbouncer,0.53,2453667,33651068764,0.01,641000000,622000000,0,8190,1
1778960198116157429,bench_postgres,1.47,77751910,4294967296,1.81,334000000,319000000,532000,1610000000,9
1778960201521202821,bench_apache,7.13,166409011,2147483648,7.75,134000000,810000000,0,38900000,28
1778960201521202821,bench_nginx,0.02,192413696,2147483648,8.96,69500000,425000000,0,12300,19
1778960201521202821,bench_django,0.04,133064294,2147483648,6.19,76000000,419000000,0,0,9
1778960201521202821,bench_pgbouncer,0.57,2187329,33651068764,0.01,641000000,622000000,0,8190,1
1778960201521202821,bench_postgres,1.20,77678510,4294967296,1.81,334000000,319000000,532000,1610000000,9
1778960204918819970,bench_apache,11.49,168611020,2147483648,7.85,135000000,810000000,0,39000000,29
1778960204918819970,bench_nginx,0.02,192413696,2147483648,8.96,69500000,425000000,0,12300,19
1778960204918819970,bench_django,0.04,133064294,2147483648,6.19,76000000,419000000,0,0,9
1778960204918819970,bench_pgbouncer,0.51,2207252,33651068764,0.01,641000000,622000000,0,8190,1
1778960204918819970,bench_postgres,1.00,78601256,4294967296,1.83,334000000,319000000,532000,1610000000,9
1778960208328255921,bench_apache,5.90,168715878,2147483648,7.86,135000000,811000000,0,39000000,29
1778960208328255921,bench_nginx,0.02,192413696,2147483648,8.96,69500000,425000000,0,12300,19
1778960208328255921,bench_django,0.04,132854579,2147483648,6.19,76000000,419000000,0,0,9
1778960208328255921,bench_pgbouncer,0.35,2453667,33651068764,0.01,641000000,622000000,0,8190,1
1778960208328255921,bench_postgres,0.76,78422999,4294967296,1.83,334000000,319000000,532000,1610000000,9
1778960211734710141,bench_apache,6.36,168506163,2147483648,7.85,135000000,811000000,0,39000000,29
1778960211734710141,bench_nginx,0.02,192413696,2147483648,8.96,69500000,425000000,0,12300,19
1778960211734710141,bench_django,0.04,132854579,2147483648,6.19,76000000,419000000,0,0,9
1778960211734710141,bench_pgbouncer,0.32,2445279,33651068764,0.01,641000000,622000000,0,8190,1
1778960211734710141,bench_postgres,0.62,77846282,4294967296,1.81,334000000,319000000,532000,1610000000,9
1778960215148597690,bench_apache,6.42,166933299,2147483648,7.77,135000000,811000000,0,39000000,28
1778960215148597690,bench_nginx,0.02,192413696,2147483648,8.96,69500000,425000000,0,12300,19
1778960215148597690,bench_django,0.03,132854579,2147483648,6.19,76000000,419000000,0,0,9
1778960215148597690,bench_pgbouncer,0.40,2490368,33651068764,0.01,641000000,622000000,0,8190,1
1778960215148597690,bench_postgres,0.85,78160855,4294967296,1.82,334000000,319000000,532000,1610000000,9
1778960218557406216,bench_apache,8.34,166513868,2147483648,7.76,135000000,812000000,0,39000000,28
1778960218557406216,bench_nginx,0.01,192413696,2147483648,8.96,69500000,425000000,0,12300,19
1778960218557406216,bench_django,0.03,132854579,2147483648,6.19,76000000,419000000,0,0,9
1778960218557406216,bench_pgbouncer,0.54,2421161,33651068764,0.01,641000000,622000000,0,8190,1
1778960218557406216,bench_postgres,4.45,78443970,4294967296,1.83,334000000,319000000,532000,1610000000,9
1778960221942890186,bench_apache,6.34,166828441,2147483648,7.77,135000000,812000000,0,39000000,28
1778960221942890186,bench_nginx,0.02,192413696,2147483648,8.96,69500000,425000000,0,12300,19
1778960221942890186,bench_django,0.04,132854579,2147483648,6.19,76000000,419000000,0,0,9
1778960221942890186,bench_pgbouncer,0.37,2531262,33651068764,0.01,641000000,623000000,0,8190,1
1778960221942890186,bench_postgres,0.75,78097940,4294967296,1.82,334000000,319000000,532000,1610000000,9
1778960225367895548,bench_apache,8.09,166304153,2147483648,7.75,135000000,812000000,0,39000000,28
1778960225367895548,bench_nginx,0.02,192413696,2147483648,8.96,69500000,425000000,0,12300,19
1778960225367895548,bench_django,0.04,132854579,2147483648,6.19,76000000,419000000,0,0,9
1778960225367895548,bench_pgbouncer,0.58,2260729,33651068764,0.01,641000000,623000000,0,8190,1
1778960225367895548,bench_postgres,1.14,78265712,4294967296,1.82,334000000,319000000,532000,1610000000,9
1778960228770818753,bench_apache,8.43,166723584,2147483648,7.76,135000000,812000000,0,39000000,28
1778960228770818753,bench_nginx,0.02,192413696,2147483648,8.96,69500000,425000000,0,12300,19
1778960228770818753,bench_django,0.05,132854579,2147483648,6.19,76000000,419000000,0,0,9
1778960228770818753,bench_pgbouncer,0.59,2498756,33651068764,0.01,641000000,623000000,0,8190,1
1778960228770818753,bench_postgres,4.41,78307655,4294967296,1.82,334000000,319000000,532000,1610000000,9
1778960232167739881,bench_apache,6.30,166618726,2147483648,7.76,135000000,813000000,0,39000000,28
1778960232167739881,bench_nginx,0.01,192413696,2147483648,8.96,69500000,425000000,0,12300,19
1778960232167739881,bench_django,0.04,132854579,2147483648,6.19,76000000,419000000,0,0,9
1778960232167739881,bench_pgbouncer,0.47,2424307,33651068764,0.01,641000000,623000000,0,8190,1
1778960232167739881,bench_postgres,0.56,77668024,4294967296,1.81,334000000,319000000,532000,1610000000,9
1778960235621417568,bench_apache,7.79,173958758,2147483648,8.10,135000000,817000000,0,39200000,28
1778960235621417568,bench_nginx,0.01,192413696,2147483648,8.96,69500000,425000000,0,12300,19
1778960235621417568,bench_django,0.04,132854579,2147483648,6.19,76000000,419000000,0,0,9
1778960235621417568,bench_pgbouncer,0.44,2502950,33651068764,0.01,642000000,623000000,0,8190,1
1778960235621417568,bench_postgres,6.40,78307655,4294967296,1.82,334000000,319000000,532000,1610000000,9
1778960239026719253,bench_apache,6.62,173015040,2147483648,8.06,135000000,818000000,0,39200000,28
1778960239026719253,bench_nginx,0.02,192413696,2147483648,8.96,69500000,425000000,0,12300,19
1778960239026719253,bench_django,0.04,132854579,2147483648,6.19,76000000,419000000,0,0,9
1778960239026719253,bench_pgbouncer,0.43,2412773,33651068764,0.01,642000000,623000000,0,8190,1
1778960239026719253,bench_postgres,4.80,78349598,4294967296,1.82,334000000,319000000,532000,1610000000,9
1778960242432878645,bench_apache,8.38,173015040,2147483648,8.06,135000000,818000000,0,39200000,28
1778960242432878645,bench_nginx,0.02,192413696,2147483648,8.96,69500000,425000000,0,12300,19
1778960242432878645,bench_django,0.04,132854579,2147483648,6.19,76000000,419000000,0,0,9
1778960242432878645,bench_pgbouncer,0.58,2367684,33651068764,0.01,642000000,624000000,0,8190,1
1778960242432878645,bench_postgres,1.14,78160855,4294967296,1.82,335000000,319000000,532000,1610000000,9
1778960244852774832,bench_apache,10.53,174692761,2147483648,8.14,135000000,819000000,0,39200000,29
1778960244852774832,bench_nginx,0.02,192623411,2147483648,8.97,69500000,425000000,0,12300,19
1778960244852774832,bench_django,0.04,132854579,2147483648,6.19,76000000,419000000,0,0,9
1778960244852774832,bench_pgbouncer,0.42,2469396,33651068764,0.01,642000000,624000000,0,8190,1
1778960244852774832,bench_postgres,1.21,78622228,4294967296,1.83,335000000,319000000,532000,1610000000,9
1778960248255566538,bench_apache,7.68,175217049,2147483648,8.16,136000000,820000000,0,39200000,29
1778960248255566538,bench_nginx,0.02,192623411,2147483648,8.97,69500000,425000000,0,12300,19
1778960248255566538,bench_django,0.04,132854579,2147483648,6.19,76000000,419000000,0,0,9
1778960248255566538,bench_pgbouncer,0.41,2518679,33651068764,0.01,642000000,624000000,0,8190,1
1778960248255566538,bench_postgres,1.15,78548828,4294967296,1.83,335000000,319000000,532000,1610000000,9
1778960251656336236,bench_apache,7.77,175321907,2147483648,8.16,136000000,820000000,0,39200000,29
1778960251656336236,bench_nginx,0.01,192623411,2147483648,8.97,69500000,425000000,0,12300,19
1778960251656336236,bench_django,0.04,132854579,2147483648,6.19,76000000,419000000,0,0,9
1778960251656336236,bench_pgbouncer,0.48,2310012,33651068764,0.01,642000000,624000000,0,8190,1
1778960251656336236,bench_postgres,1.21,78412513,4294967296,1.83,335000000,319000000,532000,1610000000,9
1778960255063618997,bench_apache,8.50,172805324,2147483648,8.05,136000000,821000000,0,39200000,28
1778960255063618997,bench_nginx,0.02,192413696,2147483648,8.96,69500000,425000000,0,12300,19
1778960255063618997,bench_django,0.04,132854579,2147483648,6.19,76000000,419000000,0,0,9
1778960255063618997,bench_pgbouncer,0.59,2363490,33651068764,0.01,643000000,624000000,0,8190,1
1778960255063618997,bench_postgres,1.15,78024540,4294967296,1.82,335000000,319000000,532000,1610000000,9
1778960258454815656,bench_apache,8.26,172805324,2147483648,8.04,136000000,821000000,0,39200000,28
1778960258454815656,bench_nginx,0.02,192413696,2147483648,8.96,69500000,425000000,0,12300,19
1778960258454815656,bench_django,0.03,132959436,2147483648,6.19,76000000,419000000,0,0,9
1778960258454815656,bench_pgbouncer,0.57,2956984,33651068764,0.01,643000000,624000000,0,8190,1
1778960258454815656,bench_postgres,1.70,77961625,4294967296,1.82,335000000,319000000,532000,1610000000,9
1778960261855256098,bench_apache,6.85,173119897,2147483648,8.06,136000000,822000000,0,39200000,28
1778960261855256098,bench_nginx,0.02,192413696,2147483648,8.96,69500000,425000000,0,12300,19
1778960261855256098,bench_django,0.04,132854579,2147483648,6.19,76000000,419000000,0,0,9
1778960261855256098,bench_pgbouncer,0.38,2851078,33651068764,0.01,643000000,624000000,0,8190,1
1778960261855256098,bench_postgres,0.78,78402027,4294967296,1.83,335000000,320000000,532000,1610000000,9
1778960265251576320,bench_apache,8.21,172700467,2147483648,8.04,136000000,822000000,0,39200000,28
1778960265251576320,bench_nginx,0.02,192413696,2147483648,8.96,69500000,425000000,0,12300,19
1778960265251576320,bench_django,0.04,132854579,2147483648,6.19,76000000,419000000,0,0,9
1778960265251576320,bench_pgbouncer,0.52,2769289,33651068764,0.01,643000000,624000000,0,8190,1
1778960265251576320,bench_postgres,0.90,78160855,4294967296,1.82,335000000,320000000,532000,1610000000,9
1778960268649710247,bench_apache,7.46,173015040,2147483648,8.05,136000000,822000000,0,39300000,28
1778960268649710247,bench_nginx,0.02,192413696,2147483648,8.96,69500000,425000000,0,12300,19
1778960268649710247,bench_django,0.03,132854579,2147483648,6.19,76000000,419000000,0,0,9
1778960268649710247,bench_pgbouncer,0.43,2383413,33651068764,0.01,643000000,624000000,0,8190,1
1778960268649710247,bench_postgres,1.15,78360084,4294967296,1.82,335000000,320000000,532000,1610000000,9
1778960272029311847,bench_apache,9.13,173119897,2147483648,8.06,136000000,823000000,0,39300000,28
1778960272029311847,bench_nginx,0.01,192413696,2147483648,8.96,69500000,425000000,0,12300,19
1778960272029311847,bench_django,0.06,132854579,2147483648,6.19,76000000,419000000,0,0,9
1778960272029311847,bench_pgbouncer,0.64,2445279,33651068764,0.01,643000000,624000000,0,8190,1
1778960272029311847,bench_postgres,1.29,78580285,4294967296,1.83,335000000,320000000,532000,1610000000,9
1778960275454575938,bench_apache,6.77,173119897,2147483648,8.06,136000000,823000000,0,39300000,28
1778960275454575938,bench_nginx,0.01,192413696,2147483648,8.96,69500000,425000000,0,12300,19
1778960275454575938,bench_django,0.04,132854579,2147483648,6.19,76000000,419000000,0,0,9
1778960275454575938,bench_pgbouncer,0.41,2527068,33651068764,0.01,643000000,624000000,0,8190,1
1778960275454575938,bench_postgres,0.99,78433484,4294967296,1.83,335000000,320000000,532000,1610000000,9
1778960278861195510,bench_apache,8.13,172805324,2147483648,8.05,136000000,824000000,0,39300000,28
1778960278861195510,bench_nginx,0.02,192413696,2147483648,8.96,69500000,425000000,0,12300,19
1778960278861195510,bench_django,0.04,132854579,2147483648,6.19,76000000,419000000,0,0,9
1778960278861195510,bench_pgbouncer,0.55,2039480,33651068764,0.01,643000000,624000000,0,8190,1
1778960278861195510,bench_postgres,1.33,78066483,4294967296,1.82,335000000,320000000,532000,1610000000,9
1778960282292345938,bench_apache,5.50,172805324,2147483648,8.04,136000000,824000000,0,39300000,28
1778960282292345938,bench_nginx,0.02,192413696,2147483648,8.96,69500000,425000000,0,12300,19
1778960282292345938,bench_django,0.04,132854579,2147483648,6.19,76000000,419000000,0,0,9
1778960282292345938,bench_pgbouncer,0.42,1880096,33651068764,0.01,643000000,625000000,0,8190,1
1778960282292345938,bench_postgres,0.77,78150369,4294967296,1.82,335000000,320000000,532000,1610000000,9
1778960285688138419,bench_apache,6.79,174587904,2147483648,8.13,136000000,825000000,0,39300000,29
1778960285688138419,bench_nginx,0.02,192413696,2147483648,8.96,69500000,425000000,0,12300,19
1778960285688138419,bench_django,0.03,132854579,2147483648,6.19,76000000,419000000,0,0,9
1778960285688138419,bench_pgbouncer,0.40,2314207,33651068764,0.01,643000000,625000000,0,8190,1
1778960285688138419,bench_postgres,0.75,77982597,4294967296,1.82,335000000,320000000,532000,1610000000,9
1778960289092834748,bench_apache,6.47,174692761,2147483648,8.13,136000000,825000000,0,39300000,29
1778960289092834748,bench_nginx,0.02,192413696,2147483648,8.96,69500000,425000000,0,12300,19
1778960289092834748,bench_django,0.04,132854579,2147483648,6.19,76000000,419000000,0,0,9
1778960289092834748,bench_pgbouncer,0.36,2408579,33651068764,0.01,643000000,625000000,0,8190,1
1778960289092834748,bench_postgres,0.64,77940654,4294967296,1.81,335000000,320000000,532000,1610000000,9
1778960292500059112,bench_apache,8.30,175112192,2147483648,8.15,136000000,825000000,0,39300000,29
1778960292500059112,bench_nginx,0.02,192413696,2147483648,8.96,69500000,425000000,0,12300,19
1778960292500059112,bench_django,0.06,133378867,2147483648,6.21,76000000,419000000,0,0,9
1778960292500059112,bench_pgbouncer,0.56,1961885,33651068764,0.01,643000000,625000000,0,8190,1
1778960292500059112,bench_postgres,0.94,78192312,4294967296,1.82,335000000,320000000,532000,1610000000,9
1778960295925299419,bench_apache,5.87,172700467,2147483648,8.04,136000000,825000000,0,39300000,28
1778960295925299419,bench_nginx,0.02,192413696,2147483648,8.96,69500000,425000000,0,12300,19
1778960295925299419,bench_django,0.04,132959436,2147483648,6.19,76000000,419000000,0,0,9
1778960295925299419,bench_pgbouncer,0.46,2256535,33651068764,0.01,644000000,625000000,0,8190,1
1778960295925299419,bench_postgres,0.70,78097940,4294967296,1.82,335000000,320000000,532000,1610000000,9
1778960299322031943,bench_apache,6.79,172700467,2147483648,8.04,136000000,826000000,0,39400000,28
1778960299322031943,bench_nginx,0.02,192413696,2147483648,8.96,69500000,425000000,0,12300,19
1778960299322031943,bench_django,0.04,132959436,2147483648,6.19,76000000,419000000,0,0,9
1778960299322031943,bench_pgbouncer,0.46,2159017,33651068764,0.01,644000000,625000000,0,8190,1
1778960299322031943,bench_postgres,4.68,78590771,4294967296,1.83,335000000,320000000,532000,1610000000,9
1778960302739384226,bench_apache,8.23,173434470,2147483648,8.08,136000000,826000000,0,39400000,28
1778960302739384226,bench_nginx,3.71,192518553,2147483648,8.97,69500000,425000000,0,12300,19
1778960302739384226,bench_django,0.04,132959436,2147483648,6.19,76000000,419000000,0,0,9
1778960302739384226,bench_pgbouncer,0.55,2146435,33651068764,0.01,644000000,625000000,0,8190,1
1778960302739384226,bench_postgres,1.15,78265712,4294967296,1.82,335000000,320000000,532000,1610000000,9
1778960306168056981,bench_apache,7.83,173434470,2147483648,8.07,136000000,826000000,0,39400000,28
1778960306168056981,bench_nginx,0.02,192413696,2147483648,8.96,69500000,425000000,0,12300,19
1778960306168056981,bench_django,0.04,132959436,2147483648,6.19,76000000,419000000,0,0,9
1778960306168056981,bench_pgbouncer,0.47,2342518,33651068764,0.01,644000000,625000000,0,8190,1
1778960306168056981,bench_postgres,0.85,78244741,4294967296,1.82,335000000,320000000,532000,1610000000,9
1778960309558744158,bench_apache,9.15,173119897,2147483648,8.06,137000000,827000000,0,39400000,28
1778960309558744158,bench_nginx,0.02,192413696,2147483648,8.96,69500000,425000000,0,12300,19
1778960309558744158,bench_django,0.04,132959436,2147483648,6.19,76000000,419000000,0,0,9
1778960309558744158,bench_pgbouncer,0.59,2092957,33651068764,0.01,644000000,625000000,0,8190,1
1778960309558744158,bench_postgres,1.01,77982597,4294967296,1.82,335000000,320000000,532000,1610000000,9
1778960312968345280,bench_apache,7.88,172910182,2147483648,8.05,137000000,827000000,0,39400000,28
1778960312968345280,bench_nginx,0.02,192413696,2147483648,8.96,69500000,425000000,0,12300,19
1778960312968345280,bench_django,0.04,132959436,2147483648,6.19,76000000,419000000,0,0,9
1778960312968345280,bench_pgbouncer,0.52,2535456,33651068764,0.01,644000000,625000000,0,8190,1
1778960312968345280,bench_postgres,1.12,78276198,4294967296,1.82,335000000,320000000,532000,1610000000,9
1778960316366061339,bench_apache,8.25,173119897,2147483648,8.06,137000000,828000000,0,39400000,28
1778960316366061339,bench_nginx,0.02,192413696,2147483648,8.96,69500000,425000000,0,12300,19
1778960316366061339,bench_django,0.04,132959436,2147483648,6.19,76000000,419000000,0,0,9
1778960316366061339,bench_pgbouncer,0.50,2023751,33651068764,0.01,644000000,625000000,0,8190,1
1778960316366061339,bench_postgres,1.42,78527856,4294967296,1.83,335000000,320000000,532000,1610000000,9
1778960319769489056,bench_apache,8.85,172910182,2147483648,8.05,137000000,828000000,0,39400000,28
1778960319769489056,bench_nginx,0.02,192413696,2147483648,8.96,69500000,425000000,0,12300,19
1778960319769489056,bench_django,0.03,132959436,2147483648,6.19,76000000,419000000,0,0,9
1778960319769489056,bench_pgbouncer,0.50,2129657,33651068764,0.01,644000000,625000000,0,8190,1
